Date,Seafood_Type,City,Weight_kg,Temperature_C,Fuel_Cost_USD,Demand_Index,Season,Market_Price_USD_per_kg
2021-04-19,Fish,Thiruvananthapuram,8.03,20.4,2.15,0.7,Low,8.99
2021-04-20,Tilapia,Thiruvananthapuram,6.58,22.3,2.88,0.63,High,11.59
2021-04-20,Catfish,Vishakhapatnam,4.42,22.7,2.75,0.63,Low,8.48
2021-04-21,Crab,Visakhapatnam,1.56,23.7,0.8,0.45,High,12.31
2021-04-22,Catfish,Visakhapatnam,8.62,25.9,2.21,0.86,Low,9.5
2021-04-22,Lobster,Goa Town,6.19,31.5,1.88,0.79,High,30.74
2021-04-28,Tilapia,Kochi,2.73,18.8,1.32,0.56,Low,9.61
2021-05-01,Lobster,Thiruvananthapuram,4.2,18.0,2.9,0.53,High,21.78
2021-05-01,Cod,Hyderabad,1.08,27.2,2.6,0.63,High,12.46
2021-05-01,Catfish,Kochi,3.25,20.4,2.6,0.68,High,11.09
2021-05-03,Shrimp,Kochi,4.04,25.8,2.33,0.79,Low,16.7
2021-05-03,Fish,Porbandar,3.3,26.9,2.33,0.41,High,5.66
2021-05-03,Fish,Kochi,3.4,27.2,1.94,0.21,High,6.3
2021-05-04,Lobster,Vishakhapatnam,5.63,25.6,1.26,0.48,High,15.06
2021-05-04,Fish,Thiruvananthapuram,9.98,30.5,2.83,0.94,High,13.64
2021-05-04,Tuna,Pondicherry,3.69,23.8,2.2,0.44,High,11.13
2021-05-05,Mackerel,Porbandar,4.86,31.0,1.49,0.21,High,2.13
2021-05-06,Crab,Vellore,8.85,30.9,1.33,0.98,High,22.3
2021-05-06,Salmon,Cuddalore,9.66,28.3,2.68,0.96,Low,17.0
2021-05-08,Tuna,Visakhapatnam,9.76,19.9,1.8,0.53,High,11.9
2021-05-13,Crab,Vishakhapatnam,6.03,31.5,1.53,0.73,Low,12.71
2021-05-14,Shrimp,Goa Town,8.33,29.9,0.92,0.4,High,9.0
2021-05-14,Crab,Mangalore,8.31,28.8,1.8,0.98,High,22.11
2021-05-16,Tuna,Chennai,1.74,20.4,2.12,0.65,High,13.54
2021-05-18,Mackerel,Kolkata,6.18,21.5,2.02,0.53,High,9.62
2021-05-18,Tuna,Kolkata,0.61,19.7,1.44,0.25,High,5.71
2021-05-21,Lobster,Kolkata,4.58,24.0,2.71,0.29,Low,9.42
2021-05-21,Shrimp,Hyderabad,8.27,26.0,2.33,0.64,Low,11.53
2021-05-21,Catfish,Cuddalore,4.36,31.4,2.25,0.54,Low,4.42
2021-05-22,Mackerel,Mangalore,2.46,20.1,1.11,0.29,Low,4.22
2021-05-23,Shrimp,Porbandar,8.54,25.1,1.26,0.99,Low,19.17
2021-05-25,Tilapia,Panaji,3.14,23.5,0.91,0.81,High,12.76
2021-05-25,Tuna,Vishakhapatnam,7.26,28.5,2.05,0.55,Low,6.59
2021-05-26,Catfish,Kolkata,7.46,25.5,1.03,0.63,Low,5.43
2021-05-26,Lobster,Mumbai,2.06,18.4,1.82,0.75,Low,26.91
2021-05-27,Salmon,Mumbai,9.86,19.5,2.7,0.86,Low,17.38
2021-05-27,Lobster,Visakhapatnam,3.28,24.7,2.95,0.63,Low,20.84
2021-05-27,Tilapia,Mangalore,1.9,18.5,2.31,0.2,High,5.07
2021-05-31,Lobster,Mumbai,2.96,25.1,1.3,0.7,Low,23.8
2021-05-31,Cod,Surat,4.91,29.3,2.09,0.37,Low,4.48
2021-05-31,Cod,Vishakhapatnam,3.08,30.7,1.1,0.98,High,15.55
2021-06-01,Lobster,Panaji,2.75,32.0,1.92,0.4,High,15.07
2021-06-02,Shrimp,Hyderabad,4.23,22.7,1.68,0.99,Low,20.97
2021-06-06,Fish,Ernakulam,3.66,24.3,2.5,0.3,High,3.67
2021-06-07,Crab,Hyderabad,2.66,26.6,1.99,0.94,High,26.52
2021-06-11,Mackerel,Kolkata,5.52,26.2,1.04,0.98,High,15.47
2021-06-11,Cod,Visakhapatnam,8.87,24.6,1.27,0.43,High,9.48
2021-06-11,Fish,Mumbai,2.57,23.9,1.57,0.46,High,9.71
2021-06-12,Salmon,Kochi,9.9,23.1,1.11,0.72,High,15.44
2021-06-12,Catfish,Ernakulam,2.92,24.2,2.52,0.35,Low,5.59
2021-06-12,Salmon,Vellore,4.62,25.2,1.09,0.76,Low,11.68
2021-06-14,Shrimp,Daman,0.73,30.6,1.21,0.9,Low,16.97
2021-06-14,Lobster,Mangalore,4.77,28.5,2.25,0.82,Low,21.58
2021-06-16,Lobster,Ernakulam,0.79,22.5,1.57,0.42,Low,12.55
2021-06-16,Crab,Visakhapatnam,2.23,26.3,2.72,0.44,High,13.09
2021-06-17,Shrimp,Surat,1.76,22.1,1.3,0.28,High,8.49
2021-06-18,Catfish,Vellore,4.71,27.8,1.58,0.87,Low,7.79
2021-06-18,Crab,Vellore,5.43,29.1,2.92,0.25,High,6.45
2021-06-20,Tilapia,Surat,9.51,26.9,1.95,0.24,Low,1.53
2021-06-21,Mackerel,Cuddalore,7.5,27.4,1.27,1.0,High,15.53
2021-06-22,Catfish,Visakhapatnam,4.18,21.9,1.06,0.75,Low,7.15
2021-06-22,Cod,Kolkata,1.36,29.4,2.04,0.34,High,5.03
2021-06-22,Shrimp,Surat,3.0,25.9,2.59,0.86,Low,15.36
2021-06-22,Cod,Visakhapatnam,2.9,28.9,0.9,0.53,Low,7.21
2021-06-23,Cod,Kochi,4.0,23.0,1.51,0.53,High,11.3
2021-06-23,Crab,Bengaluru,6.89,27.0,2.34,0.61,High,17.97
2021-06-23,Catfish,Visakhapatnam,9.98,23.3,1.24,0.32,High,3.8
2021-06-24,Lobster,Bengaluru,0.89,19.3,2.46,0.44,High,19.66
2021-06-24,Catfish,Porbandar,7.74,26.2,1.61,0.71,High,8.52
2021-06-25,Shrimp,Surat,2.44,26.9,2.96,0.83,High,18.82
2021-06-26,Salmon,Bengaluru,5.28,25.7,0.86,0.42,High,12.57
2021-06-26,Mackerel,Pondicherry,8.83,21.9,2.35,0.85,High,16.62
2021-06-27,Catfish,Hyderabad,4.81,28.8,1.35,0.61,High,6.51
2021-06-27,Mackerel,Goa Town,2.27,20.4,2.35,0.97,High,17.56
2021-06-28,Cod,Chennai,5.79,29.3,1.58,0.57,High,11.05
2021-06-29,Tilapia,Surat,5.96,30.3,2.73,0.28,Low,3.14
2021-06-30,Lobster,Cuddalore,1.68,25.4,0.99,0.62,Low,16.11
2021-06-30,Salmon,Cuddalore,9.76,28.5,2.71,0.72,High,16.7
2021-07-01,Salmon,Panaji,3.54,19.4,1.8,0.27,Low,7.8
2021-07-01,Shrimp,Kochi,7.61,22.8,2.8,0.98,Low,22.47
2021-07-03,Catfish,Panaji,5.47,27.9,1.52,0.61,High,6.43
2021-07-05,Mackerel,Hyderabad,7.54,26.7,2.39,0.7,High,10.45
2021-07-05,Crab,Chennai,2.37,32.0,2.93,0.7,Low,12.56
2021-07-06,Cod,Ahmedabad,3.8,25.6,2.09,0.26,Low,3.79
2021-07-06,Tuna,Panaji,6.39,30.9,2.8,0.74,Low,12.78
2021-07-09,Tilapia,Vishakhapatnam,2.32,31.3,1.96,0.33,Low,2.3
2021-07-09,Tuna,Bengaluru,7.19,27.4,0.93,0.59,Low,8.35
2021-07-10,Salmon,Kochi,6.66,19.6,1.73,0.6,Low,11.63
2021-07-10,Fish,Bengaluru,6.2,25.2,1.7,0.25,High,3.77
2021-07-12,Salmon,Goa Town,7.6,19.5,1.15,0.58,High,17.21
2021-07-12,Mackerel,Kolkata,5.9,31.0,2.96,0.3,High,6.13
2021-07-13,Lobster,Porbandar,9.83,27.4,2.75,0.34,High,13.89
2021-07-13,Lobster,Pondicherry,0.66,27.4,1.55,0.68,Low,17.18
2021-07-13,Tuna,Goa Town,9.19,25.1,1.41,0.71,High,13.91
2021-07-14,Tuna,Bengaluru,1.8,19.7,1.4,0.79,Low,15.51
2021-07-15,Mackerel,Porbandar,5.65,27.4,0.9,0.56,Low,7.89
2021-07-15,Fish,Bengaluru,9.03,19.6,0.83,0.44,Low,3.82
2021-07-16,Fish,Vellore,7.03,18.9,2.2,0.46,High,5.89
2021-07-18,Mackerel,Mangalore,3.75,25.8,2.95,0.49,High,8.83
2021-07-19,Salmon,Cuddalore,4.79,31.0,0.9,0.88,High,18.52
2021-07-19,Lobster,Vellore,5.57,22.1,2.1,0.68,Low,20.26
2021-07-19,Mackerel,Surat,0.96,22.1,2.83,0.68,High,12.65
2021-07-20,Mackerel,Panaji,0.9,31.5,1.64,0.86,High,14.2
2021-07-20,Cod,Thiruvananthapuram,9.12,22.8,2.42,0.71,High,15.57
2021-07-20,Lobster,Cuddalore,3.87,23.6,1.84,0.32,Low,10.75
2021-07-21,Crab,Hyderabad,1.84,27.9,2.39,0.82,Low,18.41
2021-07-22,Catfish,Mangalore,8.56,30.5,1.5,0.88,High,7.01
2021-07-23,Mackerel,Kochi,3.41,22.8,2.51,0.25,Low,4.59
2021-07-24,Lobster,Cuddalore,6.41,21.0,1.49,0.64,High,21.33
2021-07-24,Salmon,Kochi,7.01,31.4,2.15,0.58,High,12.32
2021-07-25,Shrimp,Daman,8.1,30.1,2.69,0.6,High,13.34
2021-07-25,Lobster,Chennai,0.8,20.6,2.05,0.37,Low,13.28
2021-07-25,Mackerel,Visakhapatnam,1.68,26.7,2.59,0.78,High,11.88
2021-07-25,Tilapia,Visakhapatnam,0.65,20.5,2.62,0.54,High,8.69
2021-07-26,Shrimp,Hyderabad,0.7,23.6,1.11,0.5,Low,12.13
2021-07-27,Tuna,Thiruvananthapuram,3.34,30.5,1.51,0.46,Low,6.55
2021-07-27,Fish,Vellore,4.76,22.3,2.72,0.23,High,5.97
2021-07-28,Fish,Visakhapatnam,1.63,31.9,1.6,1.0,Low,9.42
2021-07-28,Shrimp,Kochi,2.68,23.0,1.05,0.97,Low,18.86
2021-07-28,Salmon,Panaji,2.04,26.9,1.11,0.67,High,14.82
2021-07-30,Fish,Kochi,4.37,31.6,2.53,0.48,High,8.38
2021-07-30,Cod,Visakhapatnam,3.06,24.4,2.69,0.83,High,16.98
2021-07-31,Tilapia,Mangalore,4.25,20.8,2.27,0.75,High,12.35
2021-08-01,Tilapia,Porbandar,1.81,18.1,1.22,0.23,Low,4.39
2021-08-01,Mackerel,Ahmedabad,9.66,18.4,2.75,0.22,Low,4.96
2021-08-02,Fish,Kolkata,4.27,25.6,2.61,0.87,Low,9.37
2021-08-04,Lobster,Bengaluru,1.48,23.7,1.34,0.53,High,19.22
2021-08-07,Cod,Kolkata,6.82,31.5,1.03,0.37,Low,3.14
2021-08-10,Fish,Vellore,3.03,18.9,0.99,0.77,Low,7.79
2021-08-11,Salmon,Pondicherry,6.97,23.3,0.8,0.39,High,10.86
2021-08-13,Shrimp,Mangalore,5.51,30.6,2.72,0.29,High,8.24
2021-08-14,Mackerel,Surat,9.56,18.5,1.48,0.88,Low,11.75
2021-08-14,Catfish,Porbandar,4.84,21.2,1.4,0.37,Low,4.83
2021-08-15,Salmon,Porbandar,9.83,27.7,2.47,0.23,Low,4.75
2021-08-15,Catfish,Hyderabad,1.98,26.5,2.49,0.86,High,12.51
2021-08-18,Fish,Vishakhapatnam,8.94,24.8,0.9,0.77,High,11.34
2021-08-20,Shrimp,Mumbai,5.43,30.2,1.17,0.22,Low,5.58
2021-08-20,Tilapia,Chennai,3.84,24.3,2.87,0.99,Low,13.92
2021-08-21,Shrimp,Surat,5.96,21.1,1.45,0.39,High,10.72
2021-08-21,Mackerel,Hyderabad,6.86,30.1,2.42,0.99,Low,12.0
2021-08-23,Salmon,Mangalore,2.78,22.3,0.86,0.37,Low,6.53
2021-08-23,Mackerel,Hyderabad,5.38,27.4,2.48,0.71,Low,9.88
2021-08-23,Crab,Chennai,5.6,25.7,1.41,0.41,Low,8.75
2021-08-25,Shrimp,Cuddalore,8.54,25.7,2.53,0.44,Low,8.75
2021-08-25,Tuna,Thiruvananthapuram,8.82,27.1,2.74,0.89,High,16.41
2021-08-26,Salmon,Hyderabad,0.99,30.4,0.84,0.28,High,5.65
2021-08-26,Catfish,Visakhapatnam,9.2,21.3,2.17,0.6,High,11.38
2021-08-27,Fish,Vishakhapatnam,2.98,29.6,0.8,0.59,Low,7.27
2021-08-28,Tuna,Chennai,2.75,26.4,1.41,0.22,High,6.13
2021-08-29,Tilapia,Ernakulam,9.35,31.1,2.87,0.32,Low,3.78
2021-08-30,Tilapia,Kochi,6.49,21.9,2.95,0.98,Low,12.68
2021-08-31,Salmon,Pondicherry,5.92,22.6,1.77,0.23,Low,4.96
2021-08-31,Cod,Goa Town,1.14,26.1,2.83,0.36,High,9.1
2021-08-31,Cod,Thiruvananthapuram,1.78,19.5,1.46,0.29,High,8.51
2021-09-01,Tuna,Vellore,8.37,27.9,2.77,0.56,High,11.99
2021-09-01,Tuna,Vishakhapatnam,6.26,28.3,1.0,0.99,Low,12.42
2021-09-01,Fish,Vishakhapatnam,8.0,28.0,2.76,0.55,High,6.71
2021-09-02,Shrimp,Panaji,1.52,26.1,2.72,0.66,High,17.68
2021-09-02,Shrimp,Hyderabad,8.38,27.3,0.81,0.94,Low,18.32
2021-09-03,Salmon,Panaji,9.35,21.9,2.96,0.22,Low,5.34
2021-09-06,Mackerel,Surat,6.26,20.4,2.53,0.91,High,15.77
2021-09-06,Shrimp,Visakhapatnam,2.57,20.6,2.79,0.96,Low,18.67
2021-09-07,Shrimp,Visakhapatnam,8.03,21.9,1.71,0.75,High,18.46
2021-09-10,Mackerel,Daman,4.42,31.7,2.77,0.8,High,10.92
2021-09-10,Shrimp,Thiruvananthapuram,8.52,30.1,1.29,0.66,High,15.32
2021-09-11,Fish,Mumbai,4.32,28.8,2.63,0.61,High,8.72
2021-09-12,Lobster,Panaji,3.66,31.9,2.93,0.8,High,32.0
2021-09-14,Crab,Panaji,0.68,31.0,0.86,0.59,High,16.08
2021-09-16,Lobster,Goa Town,7.95,27.6,2.26,0.31,High,10.51
2021-09-17,Crab,Thiruvananthapuram,7.11,20.2,1.35,0.44,High,12.46
2021-09-18,Salmon,Daman,3.87,30.7,2.77,0.65,Low,11.66
2021-09-19,Catfish,Ernakulam,9.64,28.9,2.91,0.83,High,11.59
2021-09-22,Tuna,Ernakulam,9.27,24.2,2.88,0.5,Low,9.58
2021-09-22,Mackerel,Kolkata,2.07,29.3,1.08,0.52,Low,5.92
2021-09-23,Cod,Bengaluru,4.14,25.6,1.49,0.47,Low,6.02
2021-09-23,Catfish,Hyderabad,7.3,31.2,1.2,0.66,High,7.66
2021-09-24,Shrimp,Hyderabad,5.48,25.1,1.53,0.43,High,12.7
2021-09-27,Cod,Cuddalore,9.21,30.0,1.34,0.41,High,6.59
2021-09-28,Salmon,Panaji,4.64,27.3,1.86,0.53,Low,9.63
2021-09-29,Cod,Vellore,1.06,28.5,2.33,0.22,Low,3.66
2021-09-30,Tuna,Hyderabad,0.96,21.0,1.76,0.45,High,8.71
2021-10-01,Tilapia,Vishakhapatnam,0.5,23.1,2.53,0.46,High,8.83
2021-10-02,Tilapia,Vellore,1.33,23.9,2.64,0.73,Low,8.34
2021-10-02,Fish,Daman,9.57,27.5,2.3,0.7,High,10.79
2021-10-02,Mackerel,Surat,0.64,25.9,2.76,0.35,Low,5.43
2021-10-03,Tuna,Hyderabad,1.05,18.6,2.99,0.93,Low,17.68
2021-10-05,Salmon,Ernakulam,2.6,24.0,1.73,0.81,High,19.86
2021-10-05,Tilapia,Daman,0.77,26.0,2.99,0.77,High,12.97
2021-10-06,Lobster,Cuddalore,0.59,29.7,1.19,0.84,High,27.69
2021-10-06,Tilapia,Mangalore,2.31,26.0,2.69,0.68,High,8.58
2021-10-10,Salmon,Goa Town,3.81,26.1,1.4,0.29,High,7.01
2021-10-11,Mackerel,Chennai,5.94,26.1,1.02,0.57,High,7.15
2021-10-11,Fish,Chennai,4.4,27.5,2.72,0.65,Low,7.01
2021-10-12,Salmon,Bengaluru,8.47,24.8,1.36,0.56,High,13.29
2021-10-12,Fish,Surat,8.99,27.7,2.86,0.2,High,4.1
2021-10-12,Fish,Visakhapatnam,0.65,20.1,2.31,0.57,Low,6.43
2021-10-12,Mackerel,Ahmedabad,8.3,21.8,2.81,0.83,Low,12.27
2021-10-14,Salmon,Hyderabad,5.4,27.3,1.68,0.31,Low,3.75
2021-10-16,Tilapia,Panaji,4.08,29.7,1.65,0.59,High,5.97
2021-10-17,Tilapia,Hyderabad,0.82,24.7,2.53,0.92,High,13.02
2021-10-18,Cod,Pondicherry,8.8,23.1,2.54,0.77,Low,15.34
2021-10-20,Tuna,Ahmedabad,0.51,24.7,0.94,0.83,Low,11.45
2021-10-21,Tilapia,Ahmedabad,1.58,28.9,2.5,0.31,Low,2.57
2021-10-22,Tuna,Surat,2.12,27.5,1.53,0.53,Low,7.94
2021-10-23,Catfish,Vishakhapatnam,8.56,24.2,2.54,0.67,Low,8.11
2021-10-23,Fish,Surat,3.76,24.5,1.76,0.23,High,5.52
2021-10-27,Shrimp,Ahmedabad,0.83,31.2,1.92,0.44,High,10.18
2021-10-28,Tilapia,Surat,6.52,27.3,0.94,0.55,High,8.42
2021-10-30,Cod,Daman,5.83,29.5,0.99,0.95,Low,13.23
2021-11-01,Shrimp,Vishakhapatnam,3.94,25.9,2.29,0.33,High,10.28
2021-11-03,Tuna,Vishakhapatnam,0.92,19.9,1.65,0.22,High,4.22
2021-11-03,Mackerel,Daman,1.21,27.0,2.17,0.63,Low,8.7
2021-11-03,Crab,Panaji,1.61,24.1,1.65,0.95,High,27.45
2021-11-04,Shrimp,Ahmedabad,0.62,21.7,2.87,0.41,Low,9.64
2021-11-06,Fish,Kochi,3.64,31.3,2.22,0.45,Low,6.27
2021-11-07,Crab,Kochi,8.65,27.8,1.57,0.85,Low,18.92
2021-11-08,Lobster,Daman,8.13,29.8,1.07,0.57,High,20.0
2021-11-08,Tilapia,Kolkata,5.28,25.3,1.37,0.48,Low,8.92
2021-11-10,Lobster,Hyderabad,4.13,31.4,2.62,0.79,High,27.91
2021-11-11,Fish,Mumbai,3.41,22.5,2.26,0.56,Low,8.17
2021-11-11,Tilapia,Kochi,1.35,24.2,2.21,1.0,High,17.14
2021-11-12,Cod,Vishakhapatnam,8.43,27.5,2.73,0.96,High,18.11
2021-11-13,Mackerel,Cuddalore,5.99,27.9,1.77,0.88,High,12.35
2021-11-13,Lobster,Cuddalore,1.31,31.2,2.61,0.73,High,27.75
2021-11-15,Cod,Mangalore,4.98,30.9,1.41,0.64,Low,7.78
2021-11-15,Salmon,Surat,4.03,21.1,2.89,0.94,Low,17.3
2021-11-16,Catfish,Visakhapatnam,4.12,23.5,2.53,0.94,High,12.69
2021-11-18,Tuna,Porbandar,2.63,18.7,2.3,0.74,Low,14.48
2021-11-18,Tilapia,Visakhapatnam,7.89,30.2,1.49,0.85,Low,10.13
2021-11-20,Catfish,Surat,7.92,25.2,1.77,0.45,High,5.85
2021-11-20,Crab,Vishakhapatnam,7.96,20.7,1.83,0.43,High,12.91
2021-11-20,Tuna,Mumbai,4.55,28.5,2.03,0.92,High,18.63
2021-11-21,Mackerel,Ahmedabad,2.15,18.4,1.36,0.23,High,4.71
2021-11-22,Fish,Vellore,8.75,19.5,0.91,0.55,High,8.8
2021-11-24,Shrimp,Chennai,6.92,26.8,2.67,0.91,High,23.04
2021-11-25,Tilapia,Mangalore,4.14,20.8,1.68,0.82,Low,8.47
2021-11-25,Mackerel,Pondicherry,4.39,29.8,1.27,0.81,Low,7.67
2021-11-26,Salmon,Thiruvananthapuram,9.66,30.1,0.95,0.23,Low,1.95
2021-11-26,Catfish,Cuddalore,9.16,29.3,1.69,0.42,High,0.99
2021-11-27,Fish,Ernakulam,9.74,24.3,1.31,0.97,Low,11.53
2021-11-28,Mackerel,Pondicherry,9.25,18.0,1.85,0.46,Low,9.57
2021-11-28,Catfish,Ernakulam,6.64,19.6,2.72,0.77,High,11.72
2021-11-29,Tilapia,Ahmedabad,8.85,18.9,1.4,0.67,High,9.01
2021-11-30,Fish,Vishakhapatnam,2.26,29.6,1.59,0.62,High,8.39
2021-12-02,Lobster,Surat,7.6,21.4,1.17,0.35,Low,9.07
2021-12-02,Lobster,Mangalore,6.16,25.1,1.57,0.24,Low,6.52
2021-12-02,Salmon,Hyderabad,2.52,25.4,1.24,0.24,High,3.14
2021-12-02,Shrimp,Pondicherry,2.97,22.3,0.96,0.92,High,24.28
2021-12-04,Tuna,Mumbai,2.62,18.0,2.36,0.34,Low,8.57
2021-12-04,Shrimp,Ernakulam,2.76,22.2,2.25,0.37,High,12.28
2021-12-04,Crab,Bengaluru,0.66,20.3,2.38,0.55,High,16.45
2021-12-06,Lobster,Mumbai,6.64,30.9,1.76,0.34,High,14.58
2021-12-07,Tuna,Hyderabad,4.79,31.5,0.86,0.5,High,7.93
2021-12-08,Shrimp,Panaji,6.72,20.1,2.8,0.46,High,14.47
2021-12-08,Tilapia,Surat,2.59,18.1,2.45,0.85,High,14.2
2021-12-09,Lobster,Chennai,7.98,27.8,1.4,0.48,High,15.73
2021-12-10,Lobster,Surat,6.71,28.6,0.88,0.45,High,15.59
2021-12-10,Catfish,Ahmedabad,3.38,20.7,1.03,0.89,High,9.86
2021-12-11,Lobster,Kochi,0.54,20.9,2.62,0.28,Low,10.25
2021-12-11,Salmon,Kochi,8.97,26.2,2.65,0.87,High,21.66
2021-12-12,Fish,Mumbai,5.65,21.3,1.8,0.89,Low,12.09
2021-12-12,Tuna,Surat,9.08,29.0,2.59,0.36,High,6.91
2021-12-12,Mackerel,Thiruvananthapuram,0.96,22.6,2.27,0.97,High,14.01
2021-12-13,Catfish,Cuddalore,4.2,24.2,2.79,0.41,High,7.05
2021-12-13,Lobster,Kolkata,5.11,30.9,0.87,0.33,High,11.56
2021-12-13,Tuna,Daman,9.09,25.5,1.02,0.35,High,6.74
2021-12-15,Fish,Visakhapatnam,9.08,18.2,2.5,0.95,High,13.42
2021-12-16,Crab,Mumbai,3.67,24.6,1.87,0.64,Low,17.52
2021-12-17,Salmon,Goa Town,9.53,27.0,1.25,0.24,Low,3.91
2021-12-17,Crab,Hyderabad,9.6,23.2,2.04,0.52,Low,10.67
2021-12-18,Catfish,Thiruvananthapuram,8.21,20.1,1.15,0.26,Low,5.83
2021-12-19,Crab,Bengaluru,4.8,22.3,0.84,0.68,Low,14.62
2021-12-19,Lobster,Hyderabad,4.86,22.3,2.84,0.38,Low,9.62
2021-12-20,Salmon,Chennai,3.31,29.7,2.97,0.58,Low,10.91
2021-12-20,Tuna,Daman,9.59,20.1,1.59,0.33,Low,6.28
2021-12-21,Lobster,Ahmedabad,1.75,28.6,2.97,0.27,High,9.05
2021-12-22,Catfish,Chennai,1.48,28.9,1.02,0.23,High,2.65
2021-12-22,Fish,Kolkata,1.93,28.9,1.2,0.39,High,5.25
2021-12-25,Lobster,Cuddalore,2.05,18.9,2.61,0.26,Low,10.8
2021-12-26,Crab,Kochi,7.31,22.9,1.11,0.93,High,27.69
2021-12-27,Tilapia,Vellore,7.99,25.1,1.28,0.21,High,3.01
2021-12-29,Tilapia,Thiruvananthapuram,3.18,21.4,1.57,0.6,Low,9.05
2021-12-31,Lobster,Mumbai,7.75,25.1,2.68,0.63,Low,20.98
2022-01-01,Tuna,Pondicherry,7.71,26.6,0.84,0.29,High,5.11
2022-01-01,Tilapia,Vishakhapatnam,5.38,27.2,1.06,0.7,Low,6.89
2022-01-03,Salmon,Surat,1.53,29.1,1.92,0.33,Low,5.93
2022-01-04,Tuna,Porbandar,7.86,20.3,1.99,0.26,High,7.76
2022-01-04,Crab,Porbandar,9.82,18.9,2.59,0.85,Low,17.23
2022-01-04,Mackerel,Kochi,8.96,24.1,1.26,0.84,Low,12.62
2022-01-04,Tuna,Ahmedabad,8.13,31.9,1.99,0.81,Low,10.03
2022-01-08,Tuna,Panaji,3.97,26.3,1.19,0.57,High,9.29
2022-01-09,Crab,Bengaluru,2.73,28.9,1.04,0.61,High,18.34
2022-01-09,Tuna,Chennai,5.18,18.4,1.61,0.7,High,16.31
2022-01-09,Tuna,Kolkata,7.45,28.8,1.77,0.52,Low,9.23
2022-01-10,Mackerel,Hyderabad,2.46,25.9,1.94,0.32,Low,5.08
2022-01-11,Catfish,Kochi,8.74,22.1,1.98,0.89,High,13.08
2022-01-14,Cod,Chennai,9.35,18.3,1.74,0.98,Low,15.29
2022-01-15,Catfish,Pondicherry,8.65,23.7,2.68,0.61,Low,7.65
2022-01-20,Fish,Kochi,6.78,27.7,1.13,0.64,High,10.91
2022-01-20,Mackerel,Cuddalore,4.65,23.7,1.18,0.87,Low,10.49
2022-01-22,Tilapia,Vishakhapatnam,9.23,20.2,0.85,0.26,Low,3.82
2022-01-23,Mackerel,Goa Town,6.92,23.3,2.1,0.91,Low,15.25
2022-01-24,Crab,Kolkata,4.56,23.7,1.34,0.22,Low,4.66
2022-01-25,Tuna,Panaji,8.74,23.1,2.01,0.79,Low,12.67
2022-01-25,Catfish,Mumbai,9.85,28.4,2.94,0.26,High,3.53
2022-01-25,Mackerel,Chennai,9.23,24.9,1.37,0.58,Low,6.62
2022-01-25,Mackerel,Thiruvananthapuram,1.58,22.3,2.6,0.71,Low,10.93
2022-01-25,Fish,Ernakulam,1.61,21.4,1.05,0.67,Low,9.77
2022-01-26,Cod,Kochi,1.7,20.2,2.24,0.94,High,21.17
2022-01-26,Cod,Kolkata,6.57,18.1,1.62,0.4,High,8.61
2022-01-26,Salmon,Goa Town,2.39,24.2,2.05,0.58,Low,10.66
2022-01-27,Shrimp,Porbandar,0.51,23.4,1.66,0.83,High,18.84
2022-01-27,Cod,Pondicherry,3.48,30.4,2.13,0.39,High,8.88
2022-01-28,Lobster,Ahmedabad,1.39,28.2,0.98,0.48,High,16.06
2022-01-28,Tilapia,Mangalore,5.71,18.5,2.85,0.85,High,17.06
2022-01-29,Cod,Goa Town,2.8,19.8,2.52,0.82,High,19.55
2022-01-30,Catfish,Hyderabad,6.51,22.6,2.3,0.47,High,10.02
2022-01-31,Tuna,Thiruvananthapuram,0.51,19.8,2.28,0.56,Low,10.37
2022-01-31,Salmon,Goa Town,8.13,21.4,2.91,0.76,Low,18.3
2022-02-01,Cod,Panaji,1.0,23.5,2.52,0.62,High,15.19
2022-02-01,Tilapia,Bengaluru,2.6,31.0,1.69,0.53,High,9.07
2022-02-02,Tuna,Vellore,7.16,24.1,0.91,0.59,High,10.76
2022-02-02,Cod,Cuddalore,5.04,26.7,1.24,0.21,Low,3.94
2022-02-02,Salmon,Ernakulam,4.72,31.8,2.84,0.88,High,18.53
2022-02-06,Tuna,Thiruvananthapuram,8.51,30.7,2.52,0.72,Low,11.33
2022-02-07,Shrimp,Cuddalore,8.45,29.9,2.7,0.74,Low,13.75
2022-02-07,Tuna,Kochi,4.74,30.4,1.79,0.31,High,3.87
2022-02-07,Crab,Bengaluru,5.68,23.3,1.36,0.71,Low,17.49
2022-02-09,Mackerel,Vellore,3.46,19.0,1.34,0.79,High,13.25
2022-02-09,Mackerel,Pondicherry,9.84,29.7,2.77,0.28,Low,2.54
2022-02-10,Tilapia,Pondicherry,5.72,26.6,1.71,0.75,Low,8.39
2022-02-11,Cod,Goa Town,8.01,21.5,2.11,0.63,High,12.55
2022-02-11,Salmon,Daman,9.09,22.7,1.99,0.63,High,12.8
2022-02-14,Tilapia,Panaji,3.77,25.6,1.94,0.59,Low,8.4
2022-02-16,Crab,Visakhapatnam,5.75,27.7,1.17,0.32,Low,5.01
2022-02-16,Shrimp,Hyderabad,4.6,24.5,1.41,0.99,High,22.36
2022-02-18,Crab,Mumbai,1.83,25.8,1.02,0.31,High,6.87
2022-02-20,Catfish,Visakhapatnam,2.65,21.5,1.05,0.91,High,11.28
2022-02-20,Salmon,Kolkata,2.63,25.4,2.02,0.7,Low,12.26
